,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_2,left_indent_3,left_indent_4,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
81,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_26,12-10-2013,0,0,0,0,"                 Pacific, Inc. for Geotechnical Inspection and Testing Services Related to  ",0
82,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_27,12-10-2013,0,0,0,0,                 Construction of New Classroom and Music Buildings at Lawson Middle School ,0
83,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_28,12-10-2013,0,0,0,0,6.12    Approval of Contract Agreement with West Valley Transportation in an Amount,0
84,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_29,12-10-2013,0,0,0,0,"not to Exceed $113,000 to Provide Transportation for our Five Middle Schools to",0
85,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_30,12-10-2013,0,0,0,0,the NatureBridge Program for the 2013-2014 School Year,0
86,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_31,12-10-2013,0,0,0,0,6.13    Approval of Professional Development and Materials Contract for Inquiry by,0
87,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.092,cupertino_usd_12-10-2013_32,12-10-2013,0,0,0,0,                       Design for Middle School ELA Teachers  - Phase III ,0
88,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_33,12-10-2013,0,0,0,0,6.14    Ratification of Contract Agreement with 360 Bilingualspeech in an Amount not,0
89,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_34,12-10-2013,0,0,0,0,"to Exceed $45,220 for the Purpose of Providing Speech and Language Support",0
90,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_35,12-10-2013,0,0,0,0,for the 2013-2014 School Year,0
91,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_36,12-10-2013,0,0,0,0,6.15    Addendum to the Ratification of a Contract Agreement with Yosemite,0
92,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_37,12-10-2013,0,0,0,0,"NatureBridge Program in an Amount not to Exceed $87,000 for the Purpose of",0
93,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_38,12-10-2013,0,0,0,0,Field Science Programs for our Five Middle Schools for the 2013-2014 School,0
94,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_39,12-10-2013,0,0,0,0,                       Year	,0
95,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_40,12-10-2013,0,0,0,0,  ,0
96,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_41,12-10-2013,0,0,0,0,6.16    Adoption of Resolution No. 2013-14-14  –  Local Agreement for Child,0
97,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_42,12-10-2013,0,0,0,0,Development Services for State Preschool for 2013 – 2014 School Year,0
98,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_43,12-10-2013,0,0,0,0,Amendment 01,0
99,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_44,12-10-2013,0,0,0,0,"6.17    Approval of a Three-Year Contract to OverDrive, Inc. for Hosting of a District",0
100,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_45,12-10-2013,0,0,0,0,                       Digital Content Library ,0
101,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_46,12-10-2013,0,0,0,0,"6.18    Approval of Contract Award in the Amount of $48,600 to Dan Butler Inspection",0
102,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_47,12-10-2013,0,0,0,0,                       Service for DSA Inspection Services Associated with Modernization of the  ,0
103,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_48,12-10-2013,0,0,0,0,                       Sedgwick Elementary School Campus ,0
104,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_49,12-10-2013,0,0,0,0,"6.19    Ratification of Contract Award in the Amount of $124,100 to Construction",0
105,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_50,12-10-2013,0,0,0,0,"                       Testing Services, Inc. for Special Inspection and Testing Services Related to the  ",0
106,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_51,12-10-2013,0,0,0,0,                       Construction of New Classroom and Multipurpose Buildings at Cupertino Middle  ,0
107,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_52,12-10-2013,0,0,0,0,                       School ,0
108,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_53,12-10-2013,0,0,0,0,"6.20    Ratification of Contract Award in the Amount of $85,700 to Construction Testing",0
109,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_54,12-10-2013,0,0,0,0,"                       Services, Inc. for Special Inspection and Testing Services Related to the  ",0
110,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_55,12-10-2013,0,0,0,0,                       Construction of New Classroom and Music Buildings at Lawson Middle School ,0
111,cupertino_usd, ,0,0,0,OVIHZN+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.06,cupertino_usd_12-10-2013_56,12-10-2013,0,0,0,0, ,0
112,cupertino_usd,B,0,0,0,QINKUB+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_0,12-10-2013,0,0,0,0,"Board Meeting Agenda  December 10, 2013  Page 3",0
113,cupertino_usd, ,0,0,0,QINKUB+ArialMT,15.972,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_1,12-10-2013,0,0,0,0,                                 ,0
114,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_2,12-10-2013,0,0,0,0,"6.21    Ratification of Contract Augmentation in the Amount of $94,695 to Swinerton",0
115,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_3,12-10-2013,0,0,0,0,                       Management & Consulting for Reimbursement of Classroom Moving Expenses  ,0
116,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_4,12-10-2013,0,0,0,0,                       Associated with Data Infrastructure Upgrade Projects at Six Campuses ,0
117,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_5,12-10-2013,0,0,0,0,6.22    Approval of Resolution Agreement Between Cupertino Union School District and,0
118,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_6,12-10-2013,0,0,0,0,                       the Office of Civil Rights ,0
119,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_7,12-10-2013,0,0,0,0,6.23    Adoption of Amended 2013-2014 Daily Rate of Pay for Certificated Substitutes,0
120,cupertino_usd,	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,0,0,0,BNUTAB+Calibri,13.727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_8,12-10-2013,0,0,0,0,	,0,,
121,cupertino_usd,D,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.183,cupertino_usd_12-10-2013_9,12-10-2013,0,0,0,0,  ,0
122,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_10,12-10-2013,0,1,0,0,7.        DISCUSSION/INFORMATION ITEMS,1
123,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_11,12-10-2013,0,0,0,0,7.1       Independent Audit Report Covering the 2012-2013 Fiscal Year,0
124,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_12,12-10-2013,0,0,0,0,7.2       Measure H Bond Program Financial and Performance Audits for the 2012/2013,0
125,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_13,12-10-2013,0,0,0,0,"                 Fiscal Year as Prepared by Vavrinek, Trine, Day & Co., LLP ",0
126,cupertino_usd, ,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.55,cupertino_usd_12-10-2013_14,12-10-2013,0,0,0,0,7.3       Citizen’s Parcel Tax Oversight Committee Report,0
127,cupertino_usd, ,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_15,12-10-2013,0,0,0,0,7.4       Demographic Study Report,0
128,cupertino_usd,S,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.183,cupertino_usd_12-10-2013_16,12-10-2013,0,0,0,0, ,0
129,cupertino_usd,9,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_17,12-10-2013,0,1,0,0,8.        SUPERINTENDENT’S REPORT,1
130,cupertino_usd, ,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_18,12-10-2013,0,1,0,0,9.        ACTION ITEMS,1
131,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_19,12-10-2013,0,0,0,0,9.1     Approval of the First Interim Financial Report for the 2013-2014 Fiscal Year,0
132,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_20,12-10-2013,0,0,0,0,9.2     Approval of the Common Core State Standards Budget Expenditure Plan for,0
133,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_12-10-2013_21,12-10-2013,0,0,0,0,2013-2015,0
134,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_22,12-10-2013,0,0,0,0,9.3     Approval and Adoption of K-8 California Common Core Standards,0
135,cupertino_usd,1,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_23,12-10-2013,0,0,0,0,   ,0
136,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_24,12-10-2013,0,1,0,0,10.     ORGANIZATIONAL MEETING,1
137,cupertino_usd, ,0,0,0,OVIHZN+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_25,12-10-2013,0,0,0,0,10.1    Nomination and Election of Officers for 2013-2014,0
138,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.56,cupertino_usd_12-10-2013_26,12-10-2013,0,0,0,0,           ,0
139,cupertino_usd,1,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_27,12-10-2013,0,0,0,0, ,0
140,cupertino_usd, ,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_28,12-10-2013,0,1,0,0,11.     CLOSED SESSION,1
141,cupertino_usd, ,0,0,0,QINKUB+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_29,12-10-2013,0,0,0,0,"          By law, closed sessions are not open to the public.  Anyone wishing to address the Board of      ",0
142,cupertino_usd, ,0,0,0,OVIHZN+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_12-10-2013_30,12-10-2013,0,0,0,0,Education on closed session matters may do so during Agenda Item 4 – Public Comments.,0
143,cupertino_usd,1,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.56,cupertino_usd_12-10-2013_31,12-10-2013,0,0,0,0,                ,0
144,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_12-10-2013_32,12-10-2013,0,0,0,1,11.1     Conference with Labor Negotiator,0
145,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_12-10-2013_33,12-10-2013,0,0,0,0,                            District Representative Nancy Johnson ,0
146,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_12-10-2013_34,12-10-2013,0,0,0,0,                            Employee Associations: California School Employees Association (CSEA) ,0
147,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_12-10-2013_35,12-10-2013,0,0,0,0,"11.2      Conference with Associate Superintendent Nancy Johnson – Potential Litigation,",0
148,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_12-10-2013_36,12-10-2013,0,0,0,0,pursuant to Government Code section 54956.9(b),0
149,cupertino_usd,1,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_37,12-10-2013,0,0,0,0, ,0
150,cupertino_usd, ,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_38,12-10-2013,0,1,0,0,12.     REPORT FROM CLOSED SESSION,1
151,cupertino_usd,1,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_39,12-10-2013,0,0,0,0, ,0
152,cupertino_usd, ,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_40,12-10-2013,0,1,0,0,13.     BOARD ACTIVITY,1
153,cupertino_usd,1,0,0,0,TCJWCW+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_12-10-2013_41,12-10-2013,0,0,0,0, ,0
154,cupertino_usd, ,0,0,0,QINKUB+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_12-10-2013_42,12-10-2013,0,1,0,0,14.     ADJOURNMENT,1
155,cupertino_usd, ,0,0,0,OVIHZN+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.06,cupertino_usd_12-10-2013_43,12-10-2013,0,0,0,0, ,0
