,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_2,left_indent_3,left_indent_4,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,item_heading,item_text,meeting_heading,other_text,section_heading
75,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_19,01-13-2015,0,0,0,1,8.1     Measure H Bond Program Financial and Performance Audits for the 2013-2014,0,1,0,0,0,0
76,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_20,01-13-2015,0,0,0,0,Fiscal Year,0,0,1,0,0,0
77,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_21,01-13-2015,0,0,0,1,8.2     2013-2014 Fiscal Year Independent Audit Report,0,1,0,0,0,0
78,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_22,01-13-2015,0,0,0,1,8.3     Demographic Study Report,0,1,0,0,0,0
79,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_23,01-13-2015,0,0,0,1,8.4     Accept for Information Quarterly Report on Williams Uniform Complaints for the,0,1,0,0,0,0
80,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_24,01-13-2015,0,0,0,0,"Period of October 1 through December 31, 2014",0,0,1,0,0,0
81,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.616,cupertino_usd_01-13-2015_25,01-13-2015,0,0,0,0,,0,0,0,0,1,0
82,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_26,01-13-2015,0,1,0,0,9.    ACTION ITEM,1,0,0,0,0,1
83,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_27,01-13-2015,0,0,0,1,9.1     Second Reading and Adoption of Board Policies – Additions/Revisions,0,1,0,0,0,0
84,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_28,01-13-2015,0,0,0,0,,0,0,0,0,1,0
85,cupertino_usd,1,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_29,01-13-2015,0,1,0,0,10.    CLOSED SESSION,1,0,0,0,0,1
86,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.56,cupertino_usd_01-13-2015_30,01-13-2015,0,0,0,1,10.1   Approval of Expulsion for Student B1415,0,1,0,0,0,0
87,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.56,cupertino_usd_01-13-2015_31,01-13-2015,0,0,0,1,10.2   Public Employee Discipline/Dismissal/Release,0,1,0,0,0,0
88,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.56,cupertino_usd_01-13-2015_32,01-13-2015,0,0,0,1,"10.3   Conference with Nancy Johnson, Associate Superintendent, Regarding Pending",0,1,0,0,0,0
89,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.56,cupertino_usd_01-13-2015_33,01-13-2015,0,0,0,0,Litigation,0,0,1,0,0,0
90,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.56,cupertino_usd_01-13-2015_34,01-13-2015,0,0,0,0,,0,0,0,0,1,0
91,cupertino_usd,1,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_35,01-13-2015,0,1,0,0,11.    REPORT FROM CLOSED SESSION,1,0,0,0,0,1
92,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_36,01-13-2015,0,0,0,0,,0,0,0,0,1,0
93,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_37,01-13-2015,0,1,0,0,12.   BOARD ACTIVITY,1,0,0,0,0,1
94,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_38,01-13-2015,0,0,0,0,,0,0,0,0,1,0
95,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_39,01-13-2015,0,1,0,0,13.   ADJOURNMENT,1,0,0,0,0,1
96,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_40,01-13-2015,0,0,0,0,,0,0,0,0,1,0
97,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_01-13-2015_41,01-13-2015,0,0,0,0,,0,0,0,0,1,0
98,cupertino_usd, ,0,0,0,MZHJTY+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.06,cupertino_usd_01-13-2015_42,01-13-2015,0,0,0,0,,0,0,0,0,1,0
