,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,item_heading,item_text,meeting_heading,other_text,section_heading
124,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,18,76.56,cupertino_usd_05-24-2016_7,05-24-2016,0,0,0,0,"Agency Negotiators:  Chris Jew, Chief Business Officer; Nancy Taylor, Orbach Huff",0,0,1,0,0,0
125,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,53,76.56,cupertino_usd_05-24-2016_8,05-24-2016,0,0,0,0,"Suarez & Henderson, LLP",0,0,1,0,0,0
126,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,18,76.56,cupertino_usd_05-24-2016_9,05-24-2016,0,0,0,0,"Negotiating Parties:   Cupertino Union School District; F. A. Pestarino, Jr., Trustee",0,0,1,0,0,0
127,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,53,76.56,cupertino_usd_05-24-2016_10,05-24-2016,0,0,0,0,of the Bart X.Pestarino Trust,0,0,1,0,0,0
128,cupertino_usd, ,0,0,Arial,14.375,1,1,0,0,0,0,0,18,76.56,cupertino_usd_05-24-2016_11,05-24-2016,0,0,0,0,Under Negotiation:     Price and terms of payment,0,0,1,0,0,0
129,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,1,76.56,cupertino_usd_05-24-2016_12,05-24-2016,0,0,0,0,,0,0,0,0,1,0
130,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,9,76.56,cupertino_usd_05-24-2016_13,05-24-2016,0,0,0,1,12.2  Gov. Code 54956.8 CONFERENCE WITH REAL PROPERTY NEGOTIATORS,0,1,0,0,0,0
131,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,19,76.56,cupertino_usd_05-24-2016_14,05-24-2016,0,0,0,0,"Property:  10253 North Portal Avenue, Cupertino, CA 95014 (APN 316-31- 039)",0,0,1,0,0,0
132,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,36,76.56,cupertino_usd_05-24-2016_15,05-24-2016,0,0,0,0,"and The Athletic Field at 10300 N. Blaney Avenue, Cupertino, CA",0,0,1,0,0,0
133,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,36,76.56,cupertino_usd_05-24-2016_16,05-24-2016,0,0,0,0,95014,0,0,1,0,0,0
134,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,19,76.56,cupertino_usd_05-24-2016_17,05-24-2016,0,0,0,0,"Agency Negotiators:  Chris Jew, Chief Business Officer; Deidree Y.M.K. Sakai,",0,0,1,0,0,0
135,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,54,76.56,cupertino_usd_05-24-2016_18,05-24-2016,0,0,0,0,"Dannis, Woliver & Kelley",0,0,1,0,0,0
136,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,19,76.56,cupertino_usd_05-24-2016_19,05-24-2016,0,0,0,0,"Negotiating Parties:   Cupertino Union School District; Vallco Property Owner, LLC",0,0,1,0,0,0
137,cupertino_usd, ,0,0,Arial,14.375,1,1,0,0,0,0,0,19,76.56,cupertino_usd_05-24-2016_20,05-24-2016,0,0,0,0,Under Negotiation:     Price and terms of payment,0,0,1,0,0,0
138,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,9,76.56,cupertino_usd_05-24-2016_21,05-24-2016,0,0,0,0,,0,0,0,0,1,0
139,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,0,76.56,cupertino_usd_05-24-2016_22,05-24-2016,0,1,0,0,13.    REPORT FROM CLOSED SESSION,1,0,0,0,0,1
140,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,1,76.56,cupertino_usd_05-24-2016_23,05-24-2016,0,0,0,0,,0,0,0,0,1,0
141,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,0,76.56,cupertino_usd_05-24-2016_24,05-24-2016,0,1,0,0,14.    BOARD ACTIVITY,1,0,0,0,0,1
142,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,1,76.56,cupertino_usd_05-24-2016_25,05-24-2016,0,0,0,0,,0,0,0,0,1,0
143,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,0,76.56,cupertino_usd_05-24-2016_26,05-24-2016,0,1,0,0,15.    ADJOURNMENT,1,0,0,0,0,1
144,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,0,0,0,0,1,1,540.06,cupertino_usd_05-24-2016_27,05-24-2016,0,0,0,0,,0,0,0,0,1,0
